x.Year,x.ProjectSurvival,x.1minusDPE,x.DPS,x.DPE
1947,0.752248,0.2424,0.98,0.7576
1948,0.752248,0.2424,0.98,0.7576
1949,0.752248,0.2424,0.980000000000001,0.7576
1950,0.752247999999999,0.2424,0.98,0.7576
1951,0.752248,0.2424,0.98,0.7576
1952,0.752248,0.2424,0.98,0.7576
1953,0.752248,0.2424,0.98,0.7576
1954,0.752248,0.2424,0.980000000000001,0.7576
1955,0.752248,0.2424,0.98,0.7576
1956,0.752248,0.2424,0.980000000000001,0.7576
1957,0.752248,0.2424,0.98,0.7576
1958,0.752248,0.2424,0.98,0.7576
1959,0.752248,0.2424,0.980000000000001,0.7576
1960,0.752248,0.2424,0.98,0.7576
1961,0.752248,0.2424,0.979999999999999,0.7576
1962,0.752248000000001,0.2424,0.980000000000001,0.7576
1963,0.752248,0.2424,0.98,0.7576
1964,0.752248,0.2424,0.979999999999999,0.7576
1965,0.752248,0.2424,0.980000000000001,0.7576
1966,0.752248,0.2424,0.98,0.7576
1967,0.752248,0.2424,0.98,0.7576
1968,0.752248,0.2424,0.98,0.7576
1969,0.752248,0.2424,0.98,0.7576
1970,0.752248,0.2424,0.98,0.7576
1971,0.752248,0.2424,0.979999999999999,0.7576
1972,0.752248,0.2424,0.98,0.7576
1973,0.752248,0.2424,0.98,0.7576
1974,0.752248,0.2424,0.980000000000001,0.7576
1975,0.752248,0.2424,0.979999999999999,0.7576
1976,0.752248,0.2424,0.98,0.7576
1977,0.752247999999999,0.2424,0.979999999999999,0.7576
1978,0.752248,0.2424,0.98,0.7576
1979,0.752248,0.2424,0.98,0.7576
1980,0.752248000000001,0.2424,0.980000000000001,0.7576
1981,0.752248,0.2424,0.98,0.7576
1982,0.752248,0.2424,0.979999999999999,0.7576
1983,0.752248,0.2424,0.98,0.7576
1984,0.752248,0.2424,0.979999999999999,0.7576
1985,0.752248,0.2424,0.98,0.7576
1986,0.752248,0.2424,0.98,0.7576
1987,0.752248,0.2424,0.98,0.7576
1988,0.752248,0.2424,0.979999999999999,0.7576
1989,0.752248,0.2424,0.980000000000001,0.7576
1990,0.752248,0.2424,0.98,0.7576
1991,0.752248,0.2424,0.98,0.7576
1992,0.752248,0.2424,0.980000000000001,0.7576
1993,0.752248,0.2424,0.98,0.7576
1994,0.752248,0.2424,0.98,0.7576
1995,0.752248,0.2424,0.98,0.7576
1996,0.752248,0.2424,0.98,0.7576
1997,0.752248,0.2424,0.98,0.7576
1998,0.752248,0.2424,0.98,0.7576
1999,0.752248,0.2424,0.98,0.7576
2000,0.752248,0.2424,0.980000000000001,0.7576
2001,0.752248,0.2424,0.98,0.7576
2002,0.752248,0.2424,0.98,0.7576
2003,0.752248,0.2424,0.98,0.7576
2004,0.752248,0.2424,0.979999999999999,0.7576
2005,0.752248,0.2424,0.98,0.7576
2006,0.752248,0.2424,0.98,0.7576
2007,0.752248,0.2424,0.98,0.7576
2008,0.752248,0.2424,0.98,0.7576
2009,0.752248,0.2424,0.98,0.7576
2010,0.752248,0.2424,0.98,0.7576
2011,0.752248,0.2424,0.98,0.7576
2012,0.752248,0.2424,0.98,0.7576
2013,0.752248,0.2424,0.98,0.7576
2014,0.752248,0.2424,0.98,0.7576
2015,0.752247999999999,0.2424,0.979999999999999,0.7576
2016,0.752248,0.2424,0.980000000000001,0.7576
2017,0.752248,0.2424,0.979999999999999,0.7576
2018,0.752247999999999,0.2424,0.979999999999999,0.7576
2019,0.7448,0.24,0.98,0.76
